# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="mean" & tag!="N*"]
# CORPUS:        encow16a-nano
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://angryaussie.wordpress.com/2007/01/31/idiot-users-and-how-to-deal-with-them	Fi : As someone else pointed out , shooting fish in	a barrel means	easy .
http://www.writing.upenn.edu/library/Bernstein-Charles_McGann-Agonist.html	There is no key that unlocks the mystery of how or what or why	a poem means	or becomes .
http://exploringeastlondon.co.uk/jc/lifetime/lifetime.htm	In this early form it also confirmed that an act of kinyan ( coming from	a root meaning	buying or purchasing ) had taken place .
http://www.mcca-conference.com	It just ingests	a nothing meaning	to see the charge in addition to minimal cost places of interest any kind of time vacation spot .
http://heraldry.sca.org/loar/2010/09/10-09lar.html	The Anglo-Norman Dictionary documents bref as	a word meaning	" short .
http://heraldry.sca.org/loar/2011/07/11-07lar.html		A combination meaning	" the baker of Aschersleben " is not presumptuous , as there is no reason to expect a single official baker of a city .
http://heraldry.sca.org/loar/2009/05/09-05lar.html		A byname meaning	" gold " can be found in the 1292 Paris census ( see uriblank ) : .
http://heraldry.sca.org/loar/2009/05/09-05lar.html	Lacking evidence that Aibhann Rua is a correctly constructed pre -1600 Gaelic placename or that	a byname meaning	" red river " or " of the red river " is plausible in pre -1600 Gaelic , this byname is not registerable .
http://heraldry.sca.org/loar/2009/05/09-05lar.html	If considered as a descriptive byname , Magnus is most likely as a translation of	a byname meaning	" great " , such as German Groß .
http://heartless-bitches.com/members/members10/laura5.shtml	For some very strange reason , I 'm not flattered when a guy assumes that my not having	a dick means	he needs to protect me .
http://henryjacksonsociety.org/media-centre/opinion-editorials	America and Europe 's overwhelming desire to declare	a deal meant	that there had to be a deal to declare .
http://madamenoire.com/424962/petition-launched-demanding-apology-d-l-hughley-comments-columbus-shorts-wife	She did n't just ask what 's your opinion or what does	a lot mean	to you .
http://damndelicious.net/tag/chinese/page/2	Not only that , when go out with friends or go up to SF to see Jason during the weekends , I get into somewhat of a panic because losing out on	a weekend means	I just gave up doing at least 6 posts .
http://cvnc.org/reviews/2010/042010/RaleighCivicCO.html	" He broke into the movie score business with the 1939 documentary film , The City ,	a work meant	to dramatize and expose the squalid conditions that were prevalent during that era in most cities .
http://enemiesofreason.co.uk/2010/03/15/the-early-bath	Beckham 's early bath just brings to mind that pivotal Bob-in-the-shower scene : all of a sudden it hits home just how wrong you can be 35 bloody years old is when some people are crying salt tears that	an injury means	they wo n't have a fourth and final chance to be a world champion .
http://insidemacgames.com/news/index.php?date=2007-07-02	The immense height of	a colossus means	it is vulnerable to attack from both anti-ground and anti-air units and structures The heavily armored hull of the colossus carries two powerful thermal lances : one mounted on each side of its body .
http://india-seminar.com/2007/571/571_communication.htm	The middle class citizen should not assume that	an argument means	an uproarious procession on the street , rubber bullets , lathi charge and water cannons .
http://isisthescientist.com/2013/10/15/this-happened	I would feel no sympathy for a supervisor upon whom a young woman was dependent for work entrapping her into	a dinner meant	to lead to pity sex .
http://drsheri.com/tvpress-media/calendar/?pg=1	Thursday , May 3 , 2012 - throughout the afternoon THE DARK and LIGHT SIDES OF SEXTING KFWB NewsTalk Radio 980 ( Los Angeles ) The ease with which one can communicate through	a smartphone means	that some missteps can easily occur .
http://dougwils.com/s7-engaging-the-culture/food-libertarian.html	Once the contaminated food were traced back to the offending source , if it were shown that the problem had been caused because Ma Beedle or Tyson had different views ( than reasonable people do ) on what cleaning	a chicken meant	, then then the assigned damages would be more severe .
http://ducksandclucks.com/blog/page/2	Giving up	a duck means	that duck will probably be euthanized or suffer .
http://ducksandclucks.com/blog/page/2	Having	a duck means	hearing awful horror stories from everyone around you .
http://blotter-paper.com/category/commenting-on-the-commenters	I think the best way to describe [ the interplay between subjectivity and objectivity in criticism ] is to explain what	a critic means	when he says " this is bad .
http://blotter-paper.com/tag/short-stories	Back then , rejection was painful because I thought that selling	a story meant	something .
http://bluedevil.uatu.net/enemies/nebiros.html	Thinking Dan a fellow demon , Nebiros zapped him with	a blast meant	to drain the Devil 's occult energy , of which Dan , of course , had none .
http://blogs.euobserver.com/zarembo/category/eu	Reported by the Presidential Administration minutes after the negotiation round was over , it created a storm of indignation among the protesters who felt that even contemplating such	an offer meant	the opposition 's pursuit of power and betrayal at the expense of people 's expectations and sacrifice .
http://www.androidauthority.com/samsung-note-3-region-lock-statement-277346	this describes how the region lock works - so being locked in	a region means	you must first activate it in that region , then you can use anywhere with a SIM from any other region .
http://agameofme.tumblr.com	" Trans woman : * presents androgynously or masculinely * Terfs : haha you so obviously do n't pass you 're clearly not a real woman Trans woman : * presents femininely * Terfs : oh my god so you think being	a woman means	playing into patriarchal beauty standards ?
http://inessential.com/2004/11	Clients should not have to guess what	an error means	.
http://imitatemodern.com/news/page/9	What	a photographer means	, what a subject intends , what an audience experiences - are all part of the rich tapestry of expression , reaction and the emotional ' to go ' that drives and draws Natalie 's passion for photography .
http://in.chalkbeat.org/2014/02/07/new-state-standards-will-be-ready-for-review-this-month		A plus means	the standard meets the team 's definition of " college and career ready ; " a minus means it does n't .
http://in.chalkbeat.org/2014/02/07/new-state-standards-will-be-ready-for-review-this-month		A zero means	the standard needs more discussion .
http://www.newbusiness.co.uk/%5Bvocab-raw%5D/the-greek-economic-crisis-explained	What could	a default mean	to the Eurozone ?
http://www.bpf.co.uk/CCA/CCA_FAQs.aspx	No , but being	a member means	companies receive a 50 % discount of BPF CCA Partner Fees .
http://community.autism.org.uk/comment/9958	For instance people saying " you said x and therefore you feel y " , and Im more of	a x means	x and y means y .
http://hermetic.com/texts/on_the_gods-1.html	Unless by chance	a man meant	by such a statement that in general all things are for the good of the world and for those who are in a natural state , but that bad education or weakness of nature changes the goods of Fate for the worse .
http://arlinghaus.typepad.com/blog/2010/10/what-do-you-mean-by-reliable.html?no_prefetch=1	Another thing I want to throw out there : A lot of people seem to be measuring the " reliability " of EBF as	a baby-spacing means	with " how many months of amenorrhea did I get .
http://cavedalaw.com/guardianship.html	Guardianship of	a child means	that a caregiver is responsible for the child 's care andcustody .
http://www.mind.org.uk/blog/4071_more_evidence_for_the_review_of_work_capability_assessment	The country is in a state of trauma under the governance of people who clearly have no understanding that leading	a country means	being responsible for the well-being of its people .
http://www.youclaim.co.uk/personal-injury/claiming-soil-contamination-compensation.htm	Thanks to our no win , no fee policy , you will not be charged a single penny for making	a claim meaning	that you have nothing to lose form making a claim and everything to gain .
http://www.escapecrate.co.uk/cwac/css/asp/arizonagoldrefinery.html	The fact is , too many realtors think selling	a house means	putting the property in the mls , putting a sign in the front yard , getting flyers done for the yard sign and then the buyers will be knocking your door down .
http://www.siye.co.uk/siye/viewstory.php?sid=129246%26chapter=5	The studying alone kept her busy , but being	an orphan meant	she 'd little choice but to also pay her own way through university .
http://dallasfed.org/news/speeches/fisher/2013/fs131003.cfm	The existence of	a kink means	that uncertainty matters even if ordinarily it would not : " Certainty equivalence " no longer applies .
http://dallasholocaustmuseum.org/education/resources	Basing their actions on anti-Semitic ideology and using World War II as	a primary means	to achieve their goals , they targeted Jews as their main enemy , killing six million Jewish men , women , and children by the time the war ended in 1945 .
http://ecb.sourceforge.net/docs/Adviced-functions.html	ECB has a powerful advice-backbone which allows defining sets of adviced functions whereas	a set means	, that all advices of a certain set are always enabled or disabled together .
http://dsal.uchicago.edu/books/PK2155.H8413/499515d5.html	An anecdote : One gentleman said in	a tone meant	for overhearing , ' Drinking wine is a great sin ' .
http://doa.alaska.gov/apoc/Advisory/a00107.html	Under AS 15.13.400 ( 1 ) ,	a candidate means	an individual who files for election to municipal office .
http://ebeltz.net/column/chs/1994colu.html	Blaustein was quoted , " Showing damage to	an animal means	there probably will be an effect on humans .
http://www.belfasttelegraph.co.uk/lifestyle/secrets-and-lies-nicola-russell-13431909.html	People will tell you what	a painting means	to them and how it is the first thing they look at when they come downstairs in the morning .
http://www.k9obedience.co.uk/dogtrainingforum/viewtopic.php?p=6677%26sid=6a12fabc9886570a6a7be4307f92c526	it all down to how dogs are introduced and where , plus hes pretty much learn that a ' Sthille ' and	a sit means	shut up with that barking and roughousing and get your bum down here next to me .
http://ndpr.nd.edu/news/23481-the-concealed-art-of-the-soul-theories-of-self-and-practices-of-truth-in-indian-ethics-and-epistemology	Kumārila 's is arguably , then , also an eminently fallibilist epistemology , even if it involves	a move meant	to secure the uniquely authoritative status of the Vedas .
http://blog.radioartisan.com/yaesu-rotator-computer-serial-interface	Note that the Easycom protocol does not have	a standard means	of changing rotational speed .
http://argumentsworthhaving.com/2014/04/23/the-islamophobia-of-cair-vs-the-honor-diaries	Honor Diaries : The film Honor Diaries , "	a movement meant	to inspire viewers to learn more about issues facing women in Muslim-majority societies , and to act for change , " focuses on nine women , Zainab Khan , Raheel Raza , Juliana Taimoorazy , Nazanin Afshin-Jam , Raquel Saraswati , Fahima Hashim , Nazie Eftekhari , Jasvinder Sanghera , and Manda Zand Ervin .
http://m.autos.aol.com/article/fuel-saving-technologies	How are you supposed to know what	a salesman means	when he says the car he is trying to put you in is a direct-injected , turbocharged inline-four with variable valve timing , or has a clean diesel , or is capable of variable displacement ?
http://www.fundingstore.com/crowdfunding	The early days of crowdfunding ( in the modern sense using the web as	a communication means	) probably starts with Kickstarter.com ( and similar sites ) .
http://dragon.sleepdeprived.ca/songbook/songs7/S7_18.htm	There is just one moon and one golden sun And	a smile means	friendship to everyone Though the mountains divide And the oceans are wide It 's a small world after all It 's a world of Guiding , a world of fun It 's a world of aims , but we work as one There 's so much that we share That it 's time we 're aware It 's a small world after all .
http://dom.mediaroom.com/index.php?s=26677%26item=71105	Being able to bring some relief to them in the form of	a fan means	a great deal .
http://www.adsfarm.co.uk/go/126/posts/8_Business_and_Loans/146_Businesses_for_Sale	Floral fragrances all the way in Germany In uriblank Gifting	a flower means	reflecting more colors in the already colorful events and precious relations in life .
http://www.picaxeforum.co.uk/archive/index.php/t-14530.html?s=e9ee312e8ca6cbefa83764e3fe45f40c	Clearing	a screen means	resetting more pixels , albeit done in a single stroke .
http://atheism.about.com/od/theology/a/natural.htm	We must remember , after all , that being	a theologian means	being defined by a commitment to a particular religious tradition .
http://www.verticalmeasures.com/content-marketing-2/content-repurposing-how-to-lower-marketing-costs-and-expand-audience-reach	Through graphics , movement , audio and a continuous , engaging presentation of data , video remains	a top means	of conveying information to an often impatient audience .
http://www.henrymakow.com/koch.html	As the late great Alan Stang warned , the Tea Party is	a psy-op meant	to channel the Patriot Movement into the Left VS Right matrix .
http://www.euractiv.com/energy/eu-study-efficiency-renewables-e-news-532921	Providing a road transport biofuel is the right step and	a simple means	to aid the poorest people and nations : better still to use the wastes from growing foods in agriculture and farming and animal manures as well as from municipal sources including solid and liquid wastes .
http://centerstagechicago.com/restaurants/articles/newfood.html	Laguardia 's Cuban Bistro The sister restaurant of Bucktown 's Cafe Laguardia serves up authentic Cuban cuisine in	an environment meant	to resemble old Havana .
http://mashable.com/2011/07/13/foursquare-marketing-campaigns	Since Starpoints already have such a high perceived value to guests , the potential to earn more points and to win	a vacation means	people are happy to go through the steps of linking their Foursquare and SPG accounts .
http://nslegislature.ca/legc/statutes/childfam.htm	( t ) " relative " of	a person means	a person related by blood or marriage or , where the person is adopted , adoption or marriage .
http://www.militantesthetix.co.uk/money.html	Any remaining certitude about the fact that what is stamped on	a note means	anything fixed in terms of value was overturned with excessive drama in the famous runaway inflation of Germany after the First World War .
http://archbishop-cranmer.blogspot.co.uk/2006/08/cardinal-condemns-uks-constitution.html	Miss / Mrs / Ms Vikki , Intellectualism can never be devoid of humour , for the denial or irrational exclusion of such	an imperative means	of expression would itself be unintellectual .
http://www.architecturetoday.co.uk/?p=20321	The International Olympic Committee has a long list of stipulations concerning comfort and convenience , and the Munich massacre in 1972 focused attention on the need for a high level of security for athletes ; the gated village format allows for this ( the 1980 games at Lake Placid adopted	a novel means	of offering secure accommodation by using a newly-built medium security prison ) .
http://www.cleavebooks.co.uk/grol/austen/emma115.htm	( in	an accent meant	to be insinuating ) - I am sure you have seen and understood me .
http://archbishop-cranmer.blogspot.co.uk/search?updated-max=2007-05-26T07%3A23%3A00%2B01%3A00%26max-results=100%26reverse-paginate=true	How is	a teacher meant	to ' read ' the facial expressions of students which communicate so much to a teacher of a child 's comprehension ( or lack of it ) .
http://www.tei-c.org/release/doc/tei-p5-doc/en/html/WD.html	( Gaiji is from Japanese 外字 , meaning external characters . ) This allows the encoder to distinguish characters and glyphs which Unicode regards as identical , to add new nonstandard characters or glyphs , and to represent Unicode characters not available in the document encoding by	an alternative means	.
http://www.att.com/edo/chooseATT/chooseATT.jsp?primary=010000	AT & T EverThere is not a replacement for regular contact with caregivers or access to	an alternative means	of placing an emergency call .
http://www.pbs.org/speak/speech/correct/decline	Beyond the first steps of teaching children to sound out their letters , there is not a lot we can do to help people read better ( which does not as	a rule mean	faster ) .
http://www.indymedia.org.uk/en/2009/05/430975.html?c=on	This is	a system meant	for criminals but John Catt has not been convicted of anything and on a trip to London , the pensioner found himself pulled over by an anti-terror unit .
http://www.lifelonglearning.co.uk/conference/sp23-bms.htm		An interpretership means	to have to develop ITC competencies .
http://talkingrugbyunion.co.uk/aviva-premiership/northern-hemisphere-getting-bashed-again?replytocom=12439	Also , being contracted to	a club means	just that - you play for that club .
http://www.wildlifeonline.me.uk/squirrels.html	Apparently , dreaming of	a squirrel means	that you are a hard worker and should be content with your ' lot in life ' - ostensibly , a squirrel in your dreams is a reminder to be cheerful and persevere .
http://exovaticana.com	* * Colly :	a verb meaning	to make soiled , filthy , or dirty .
http://www.themompodcast.com	Once	a Year Means	Not Here : prime real estate needs to be used for things that get used all the time .
http://www.thisisbath.co.uk/Council-chief-backs-station-lift-concerns-plans/story-13237855-detail/story.html	He said the trial period should be extended , and	an alternative means	of escape for disabled and less mobile passengers found , before the ramp is removed .
http://blogs.warwick.ac.uk/dissidentwarwick/?num=10%26start=20	Apparently informing students about the customers of and current criminal investigations into such companies cannot be allowed inside	an event meant	to inform students about their potential future employers .
http://forums.theregister.co.uk/forum/1/2009/09/08/orange_t_mobile	While Orange and their network was a big pile of steaming mess ; T-Mobile have been nothing but helpful and have been able to provide a network that works ( when you have a signal - their only problem - at least having	a signal means	a working connection unlike Orange ) - the people I feel sorry for are the polite and helpful folks in T-Mobile 's CS .
http://www.telegraph.co.uk/culture/theatre/comedy/8985374/Tough-and-tender-side-of-the-down-to-earth-comedian-Alexander-Armstrong.html	Such	an upbringing means	he has been dogged by the " posh " tag .
http://www.enfieldindependent.co.uk/leisure/arts_gallery/archive/2012/09/23/Sport+%28sport%29/9944799.Saracens_slump_to_defeat	It was the hosts though who started brightly and Exeter could have opened the scoring when Haydn Thomas charged down near the Saracens line but with pressure building	a knock-on meant	the visitors survived .
http://www.swpp.co.uk/articles/shouldyougivepricesoverthephone-page1.htm	2 Focus on your objectives and what message you need to deliver 3 Fully understand the ' mind triggers ' and switches you must activate INSIDE the customers mind to quickly and easily WIN a favorable buying decision ... 4 Getting	an edge means	doing something different .
http://www.patheos.com/blogs/badcatholic/2013/05/is-female-purity-bullshit.html	It 's hard to say if Protestantism is really anything other than	a label meant	to identify those whose tradition have their genesis in the reformation .
http://www.popehat.com/2013/03/14/another-day-of-reckoning-scheduled-for-prenda-law	" Or would admitting the fraud to their attorneys to go all in on	a defense mean	they need to stop ?
http://aishanorth.wordpress.com/2014/04/25/a-short-update-on-the-energies-33	Many people learn to do this via bio-feedback-when you feel a reaction , you imprint a brain pattern and vice-versca and you can ALWAYS change through repetition what	a pattern means	to the brain ...
http://rosescarlet.deviantart.com/art/society-457991187	We live in a society where being	a man means	you want a wife .
http://www.religionnews.com/2014/01/27/commentary-mormon-ban-alcohol-always-absolute	Just because	a symbol means	something to one set of people does n't follow that it means the same thing to others .
http://www.ubalt.edu/campus-life/student-handbook.cfm	It is important to check the ubalt.edu account on a regular basis , as e-mails constitute	an official means	of communication regarding University policies , deadlines and other important student information .
http://www.eharmony.co.uk/relationship-advice/relationships/2011/05/3-relationship-myths-debunked	Myth 3 :	A relationship means	long term commitment Just because you 've entered into a relationship with someone does n't mean that you 're set on the path towards being long term or even getting married .
http://www.cam.ac.uk/research/discussion/europes-forgotten-religion	The tradition of treating non-religion as	a non-entity means	that we gloss over some significant social issues that diverse and pluralist societies should be addressing .
http://eeoc.gov/federal/digest/xvi-1.cfm	" The Commission found that such	a provision meant	there was no meeting of the minds and was thus an illusory agreement .
http://eightiesclub.tripod.com/id346.htm	Bush also promised a " kinder , gentler nation , "	a promise meant	to assure moderates that he would not pursue a Reaganesque agenda at the expense of the poor and minorities .
http://ed-thelen.org/redstone-sus-chap2.html		A siren meant	an exercise , a readiness test or an attack ; one never knew .
http://imeu.net/news/article002788.shtml	A technician works to restore the electricity network near the Palestinian-Egyptian border in Rafah after the signing of	an agreement meant	to help alleviate Palestinian electricity shortages .
http://www.purifymind.com/Sutras16.htm	' Avalokitesvara Bodhisattva replied : ' Bhagavan , as	an expedient means	, they can use various colored materials , and make offerings with various fragrant flowers .
http://www.purifymind.com/Sutras46.htm	Becoming	a monk means	to invest all your life in a career .
http://www.cs.iastate.edu/~prabhu/Tutorial/PIPELINE/instrLevParal.html	A loop is parallel unless there is a cycle in the dependecies , since the absence of	a cycle means	that the dependencies give a partial ordering on the statements .
http://mb-soft.com/believe/txs/matthew.htm	Furthermore , sleeping at	a post meant	death for the Roman soldier .
http://www.indexoncensorship.org/2013/09/us-shield-laws-dangerous-precedent-fix	It is a sad irony that	a bill meant	to expand press freedom could in fact erode First Amendment rights of non-traditional media makers .
http://www.dailyinfo.co.uk/reviews/venue/294/Loch_Fyne	His " Paysanne " salad ( which in France would traditionally have warm potatoes and bacon on salad leaves ) turned out to be nothing more than a small garnish of a few green leaves - less than inspiring and "	a bit mean	really " .
http://www.unison.org.uk/conference2011/news_view.asp?did=6945	Criticising the scrapping of the education maintenance allowance ( EMA ) , Rebecca Townsend of Lambeth asked : " How can a multimillionaire know what £ 30	a week means	to some people ?
http://www.balloon-juice.com/2013/12/26/preview-of-coming-attractions-2	Sure , if one of the houses gets totally trashed by a tenant you 'll still need to augment your staff with some contractors , or if	a hurricane means	you need to replace 80 roofs at once , but you want to have enough staff to deal with the everyday stuff .
http://counternotions.com/2008/06/17/flash-iphone	On future mobile devices that are meant to be always connected to the Cloud ,	a plug-in meant	for a browser meant to run separately on top of an OS makes no engineering sense .
http://www.truthinfood.com/index.php?option=com_content%26view=article%26id=21%3Awhy-the-hate-you%26catid=10%3Apreviousissues%26Itemid=2	Science is no longer	an objective means	of discovering truth , the postmodernist argues .
http://surnames.behindthename.com/names/usage/spanish	MORENO Spanish , Portuguese From	a nickname meaning	" dark " in Spanish and Portuguese .
http://surnames.behindthename.com/names/usage/spanish	PORRAS Spanish , Catalan From	a nickname meaning	" club " .
http://surnames.behindthename.com/names/usage/spanish	PRIETO Spanish From	a nickname meaning	" dark " , referring to a person with dark hair or skin .
http://thewritingonthewal.net	Can a wildcat strike by 13 Walmart associates ( sorry , that 's what over	a dozen means	, if it was more than that give us the precise count and we 'll report the precise number , it ca n't be that hard ) be effective ?
http://www.tradgames.org.uk/games/Shove-HaPenny.htm		an expression meaning	" Good shot " SHOT-OUT The winning shot .
http://amherststudent.amherst.edu/?q=article/2014/04/15/queeriosity-re-imagining-manhood	The other part was letting go of all of the false expectations I had placed upon myself about what being	a man meant	.
http://aws.typepad.com/aws/2009/03/index.html	For a while the cloud was simply	a metaphor meaning	" a bunch of computers somewhere else .
http://canucklehead909.livejournal.com/2547.html?title=Avatars%21%26hashtags=%26text=So,%20I%27ve%20decided%20that%20it%20might%20be%20worthwhile%20to%20start%20posting%20my%20fan%20arty%20stuff%20here,%20in%20case%20the%20two%20people%20who%20might%20be%20reading%20this%20thing%20are%20interested%20in%20it.%20A%20bit%20of%20history%3A%20I%20used%20to%20be%20really%20into%20computer%20art%20and%20such%20as%20a%20kid,%20then%20sort%20of%20fell%E2%80%A6	It 's not like it 's Spanish or German , where you might at least be able to look over the words and guess - good luck figuring out what	a character means	if you have no Japanese background at all .
http://caffertyfile.blogs.cnn.com/2012/06/13/why-havent-we-done-a-better-job-protecting-our-kids-from-pedophiles	Should	a conviction mean	life in prison ?
http://caffertyfile.blogs.cnn.com/2011/10/31/does-the-weak-recovery-feel-more-like-a-recession-to-you	Unless	a recovery means	" where am I going to find work at age 53 when no one will even respond to my resume because I have too much experience " , I am pretty much experiencing & feeling the recession , not a recovery .
http://www.nmauk.co.uk/nma/do/live/caseStudy;jsessionid=6C7BFDB4DD50230AB356FEE209F866EA?caseStudyModel=6629	31 % agreed that " including	a quiz meant	I was more likely to interact with the advertising .
http://www.dogpages.org.uk/forums/lofiversion/index.php?t238464.html	/ We bought because i was not aware of yorkies being in rescues , i thought only mutts , oldies and dogs with problems were only in rescues , i also wanted a puppy and thought they would not be in rescues not to mention i thought	a homecheck meant	someone snooping all over my house and if it was not posh enough we would be turned down .
http://www.dogpages.org.uk/forums/lofiversion/index.php?t179866.html	Best go	an paint mean	breeder / owner along the side of my van then !
http://www.freelancer.co.uk/users/feedback_3649252.html?category=51,9,3	Project Description : We need	a plugin meant	for a Wordpress website , for children and parents signing up to activities .
http://www.holidays-uncovered.co.uk/usa/florida/orlando/grosvenor-resort.html	I feel	a bit mean	dissing the Grosvenor as both times we have stayed they have upgraded us .
http://www.thisisderbyshire.co.uk/Midland-Main-Line-500m-cash-injection/story-16543531-detail/story.html	There is also speculation that the secretive tender documentation could contain	a clause meaning	that Siemens may default if the deal is n't closed by the end of August .
http://www.westerntelegraph.co.uk/news/county/2049537.Llama_killed_by_bovine_TB_outbreak	The absence of	a test meant	that bovine TB was not picked up in Liz Ford 's herd of 25 llama at Bower Farm .
http://www.eyeforfilm.co.uk/review/paul-blart-mall-cop-film-review-by-jennie-kermode	Paul 's unlikeliness as	a hero means	that some routine action scenarios take on a whole different atmosphere .
http://www.famous.y2u.co.uk/F_Queen_Elizabeth_II.htm	In 1957 and again in 1963 , the absence of a formal open mechanism within the Conservative Party for choosing	a leader meant	that following the sudden resignations of Sir Anthony Eden and Harold Macmillan it fell to the Queen to decide whom to commission to form a government .
http://forums.mercedesclub.org.uk/archive/index.php/t-50046.html	I think your dealer is being	a bit mean	here -- it would take them 5 / 10 minutes to check if the unit had broken ?
http://www.wf-f.org/10-1-Valko.html	In addition , although the idea of health-care rationing was dismissed as a myth when the current proposal for health-care reform was first made , we now have ethicists and even the mainstream media admitting that the rationing of health care is not only a present reality of health care economics 2 but also	a future means	to provide basic care for all citizens .
http://skyways.lib.ks.us/genweb/wyandott/patriciaadams/webvslibraryarticle.htm	As I browse the newsgroups and mailing lists , I spot query after query asking where a place is , what	a word means	, appealing for some explanation of a subject , what happened at a particular battle , is a named town a port ?
http://www.skotos.net/articles/TTnT_20.html	It 's called the UrMale ( " Ur " is	a word meaning	generic ; it 's kind of like a platonic ideal ) .
http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110317-0001.htm	It is fatuous for the Minister to say , as she did , that	a policeman-she meant	a police officer , I am sure-will know far more about the person whom he has been supervising than anyone else .
http://www.labnews.co.uk/features/how-much-do-you-value-your-training-officer	The skilled training officer is able to recognise this immediately and has a barrage of educational weapons at his or her disposal in order to take action to meet the same outcome by	an alternative means	.
http://bigthink.com/daylight-atheism/i-dont-argue-with-people	Being a skeptic and	a rationalist means	seeing criticism as a potential help , a chance to correct any errors in your own thinking that you might not have noticed .
http://blog.readyforzero.com/why-you-should-rent-instead-of-buying-a-home	Purchasing	a co-op means	I pay monthly maintenance fees that go toward my heat , water , taxes and the underlying mortgage in the building .
http://believerscafe.com/christian_classics/fathers2/npnf204/npnf2029.htm	And this circumstance more than any other , brings the matter home to the authors of this design and their principals , who scrupled neither to set on foot a charge of murder against Athanasius , as	a base means	of prejudicing the Emperor against him , nor yet to take away from the Clergy of the Church the subsistence of the poor , in order that in fact they might make gain for the heretics .
http://www.fantazia.org.uk/Scene/players/simonreynolds.htm	Or you do it the other way , the Tom Robinson way or the Billy Bragg way -- I 'm probably being	a bit mean	to Billy Bragg .
http://www.chetnet.co.uk/portal/forum/archive/index.php?t-6279.html	It 's	a bit mean	to let us try out the beta trial then not be allowed to get it !
http://www.gerald-massey.org.uk/hood/c_comic_annual_3.htm	" Sir , " said Johnson , " if	a man means	well , the more he means the better .
http://www.offthetelly.co.uk/?p=2896	Oh no , French gameshows are almost uniformly great - they had a cracking version of Deal or No Deal as well , much less serious than ours , although also actually quite	a bit meaner	- their banker is more of a bastard than ours .
http://blog.practicalethics.ox.ac.uk/2012/06/apres-nous-le-deluge-legislating-science	Even if they think there is a serious disagreement among scientists about the right method and its implications , they are still irrational if they decide on a particular outcome and make that the official input to their future decision-making :	a disagreement means	that one should be extra careful with jumping to conclusions .
http://www.gerald-massey.org.uk/bamford/c_reminisences.htm	There were women and young persons in the throng , and it was for the jury to consider whether Bamford and the people carrying their wives and daughters with them to such	a crowd meant	to create , on that day , riot , tumult , and disorder ; with such an intention nothing was less likely than that they would carry to the scene those who were the dearest objects of their affection .
http://www.carkeys.co.uk/launch-review/chrysler-pt-cruiser-crd	In fact , it 's a curious thing that	a car meant	to be in its retro element cruising the mean streets of New York , or , more realistically , bowling along the motorway , is so much at home on hilly or dodge-about country roads .
http://www.bothersbar.co.uk/?cat=87	Again ,	a game meant	for super slo-mos with the button bashing and the enevitable explosion for the wrong answer .
http://blogs.thestage.co.uk/shenton/2011/10/the-man-behind-the-mask	Sounds exactly like a cult when the term " outsiders " is used Paisley , and I do n't see where being someone who loves	a show means	they have to fit into some kind of category such as being artistic or emotional .
http://apad.revues.org/252	30 Operating	a hoteli meant	several commitments .
http://america.aljazeera.com/articles/2014/5/4/best-simpsons-episodes.html	Homer thus forces Bart to go on	an excursion meant	to solidify his manhood .
http://inversesquare.wordpress.com/tag/rhetoric	Just as " charm " to	a physicist means	something quite different than that evoked by memories of Fred Astaire ...
http://jadedibisproductions.com/sustainable	" I thought being	a husband meant	I was n't supposed to go out with the fellas anymore or get pissy drunk or pull her hair during sex , " he said .
http://isreview.org/issue/84/problem-had-no-name	This is not what being	a woman means	, no matter what the experts say .
http://inrng.com/2012/07/tour-shorts	Part of being on	a team means	sacrificing your own ambitions for someone else .
http://katenasser.com/tag/training	The issue is that satisfying	a customer means	understanding how they want to be treated interpersonally .
http://joshua.raleigh.nc.us/docs/linux-2.4.10_html/529093.html	c 3 * 4 * Copyright ( C ) 1996 -1997 Paul H. Hargrove 5 * This file may be distributed under the terms of the GNU General Public License 6 * 7 * Original code to handle the new style Mac partition table based on 8 * a patch contributed by Holger Schemel ( emailblank ) 9 * 10 * " XXX " in a comment is a note to myself to consider changing something 11 * 12 * In function preconditions the term " valid " applied to a pointer to 13 *	a structure means	that the pointer is non-NULL and the structure it 14 * points to has all fields initialized to consistent values 15 * 16 * The code in this file initializes some structures which contain 17 * pointers by calling memset ( & foo , 0 , sizeof(foo) ) 18 * This produces the desired behavior only due to the non-ANSI 19 * assumption that the machine representation of NULL is all zeros 20 * / 21 22 hashtagblank " hfs.h " 23 24 / * = = = File-local data types = = = * / 25 26 / * 27 * The Macintosh Driver Descriptor Block 28 * 29 * On partitioned Macintosh media this is block 0 30 * We really only need the " magic number " to check for partitioned media 31 * / 32 struct hfs_drvr_desc { 33 hfs_word_t ddSig ; / * The signature word * / 34 / * a bunch more stuff we do n't need * / 35 } ; 36 37 / * 38 * The new style Mac partition map 39 * 40 * For each partition on the media there is a physical block ( 512 - byte 41 * block ) containing one of these structures .
