# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="be"][word="part"][word="of"]
# CORPUS:        encow16a
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://earofnewt.com/2014/04/06/rob-halford-forced-to-defend-judas-priests-name-against-suicide-lawsuit	What I stated in court was that if you listen to a song like ' Love Bites ' on Defenders of the Faith , you 'll hear	a lyric-which is part of	the song-which we just simply reversed .
http://ccetompkins.org/family/parent-pages/why-some-children-bite-and-what-do-about-it	Learning to do things independently , making choices , and needing control over	a situation are part of	growing up .
http://cpgb.org.uk/home/weekly-worker/669/link-in-the-chain	The political superstructure - and	a revolution is part of	the superstructure - has its own dialectic , which intervenes imperiously in the process of world economy , but does not abolish its deep-going laws .
http://dangerousminds.net/comments/a_writers_life_ray_bradbury_on_writing	Escaping from	a typewriter is part of	the creative process .
http://www.camacdonald.com/birding/tripreports/GtBritain98.html	Sunday June 14 , I again drove through	a village were part of	my family used to live ( again 100 years ago ) .
http://www.fundraising.co.uk/blog/2010/06/17/three-more-categories	Every interaction with	a donor was part of	the overarching story-telling and proposition as well as being ultra-personalised , making it a fully-integrated campaign .
http://prmc.royalnavy.mod.uk/archive/index.php/t-2590.html	The Personal Development Record is the tool which enables the applicant to demonstrate that	a claim is part of	a personal development plan .
http://www.dj-forum.co.uk/lofiversion/index.php?t27210.html	I 'm not a fan of all in one anything where	a mixer is part of	the unit .
http://eduplace.com/math/mw/models/overview/6_14_3.html	"	A ray is part of	a line that has one endpoint and continues in one direction without end .
http://elekhni.com/2008/02/what-not-to-gift-on-valentines-day	First time I 've heard of	a mushroom being part of	a dessert .
http://blog.ecairn.com/page/32	Given that we 're also capable of detecting automatically if	a blogger is part of	one or more advertising network , we did a similar analysis for ad networks .
http://danbricklin.com/patents2006.htm	Such a determination by	a court is part of	the checks and balances we have with respect to the issuing of patents and is an argument defending against concerns people may have with the patent issuing process .
http://records.viu.ca/~johnstoi/teaching/collegeteaching3.htm	While on this subject , I should stress that an instructor should never get involved in commenting on the grading of a student 's paper by another instructor , unless such	an exercise is part of	a formal appeal process .
http://www.refused-classification.com/censorship/films/salo-or-the-120-days-of-sodom-1975-1.html	Senator Bolkus -- And	a computer is part of	the process .
http://www.ukzambians.co.uk/home/2010/11/27/zambia-arcades-shopping-centre-photos/?replytocom=663	Zed Observer , do not bother yourself cos this dog person is bitter to	a point were part of	his brain is starved of any kind of logic .
http://www.tameside.gov.uk/business/dda/websitefaqs		A website is part of	the business / company service that it provides to its users .
http://www.tameside.gov.uk/business/dda/websitefaqs	As above ,	a website is part of	the service that a company provides to its users .
http://forums.mercedesclub.org.uk/archive/index.php/t-12738.html	My W 210 E 300 TD , has been with me from new , and I take the view that	a warranty is part of	the contract of purchase , so have been less than happy with MB attitude 01 / 03 / 99 car new to me .
http://www.esotech.com.au/newsletter.html	If	a microphone is part of	or plugged into the computer , sessions can also be recorded , stored and played back .
http://www.historyisaweapon.com/defcon1/bernprop.html	Every phase of his client 's ideas , products or activities which may affect the public or in which the public may have	an interest is part of	his function .
http://www.vam.ac.uk/content/journals/conservation-journal/issue-39/a-gun-shield-from-the-armoury-of-henry-viii-decorative-oddity-or-important-discovery	The paint traces on the V &	A example are part of	an earlier paint scheme still found on other examples examined .
http://dnr.state.il.us/INPC/minutes/183.htm	Dees stated that the consideration of	a culvert is part of	the normal coordination process with the resource agencies .
http://www.dailymail.co.uk/debate/article-1218158/PETER-MCKAY-Its-D-day-Europe--party-politics.html	The result of the Irish referendum was greeted with obvious delight by the BBC which then implied that any Briton who wanted	a referendum was part of	an extreme minority ( in reality about 70 % of the population ) .
http://www.voa.gov.uk/corporate/Publications/Manuals/RatingManual/RatingManualVolume5/sect670/b-rat-man-vol5-s670.html	If	a mooring is part of	a canal hereditament in the paramount control of the British Waterways Board it will be included in the Central Rating List .
http://jicengine.sourceforge.net/releases/2.0/doc/jic-language.html	A JIC Element uses its child elements in achieving a complex task , and the task of	an element is part of	a larger task executed by the parent of the element .
http://fathergeek.com/jupiter-deep	Child Geeks as young as 5 - years-old were able to join in on the excitement and had	a blast being part of	the team .
http://www.julieannelong.com	And if	a book is part of	a series , it 's clearly marked .
http://islaminaction.wordpress.com/2009/01/12/hat-cap-or-bare	Sadly , people tend to do the opposite ; they think that because	a hat is part of	sunnah , it should not be worn in the bathroom .
http://test.niassembly.gov.uk/environment/reports/report3-02_appendix2.htm	The Chairperson : If the removal of	a building is part of	a development , could it not be that the removal of trees is part of a development and that the purpose of removing trees is development ?
http://www.cafamily.org.uk/news-and-media/contact-a-family-at-lga-conference-to-raise-awareness-of-our-know-how-in-local-service-delivery-and-improvement/?page=7	Contact	a Family is part of	the Family Room an alliance of sixteen leading family sector organisations .
http://www.dooy.salford.ac.uk/ext/frame.coppes.html	So , F+C asks , why may not the presuppositions of	a theory be part of	the theory ?
http://eserver.org/courses/s02/tc438/readings/webpage_design/ch15.htm		A background is part of	a graphic that is loaded over the specification .
http://www.guardian.co.uk/media/2010/aug/16/coronation-street-drama-dilemma	The Wonderful Wizards of Weatherfield - 50 Years of Coronation Street :	A Masterclass is part of	the MediaGuardian Edinburgh International Television festival , 27 -29 August .
http://www.bbc.co.uk/news/uk-northern-ireland-12539372	Based on his recommendations ,	an inspector was part of	a tactical command course between 12 January and 2 February 2009 .
http://www.countercurrents.org/morningstar230211.htm	Others questions in the WEF discussion were : " Could an NGO formed by	a corporation be part of	civil society ?
http://e-swedenborg.com/tp/articles/isi-news-nonduality.html	All that is infinite and without	a beginning are part of	God and uncreate ( not part of created reality ) - love , good , truth , wisdom , life , light , heat , endeavour .
http://www.e-architect.co.uk/hong_kong/floating_cemetery.htm	Living on	a boat is part of	our history .
http://freethinker.co.uk/2013/08/26/naked-pastors-son-puts-penis-on-a-boy-of-13-church-dismisses-assault-as-horseplay-gone-wrong		A weedle was part of	an early 18th century spinning device , and the person designated to wind cotton thread around the weedle got to be called Winderweedle ( just made that up ) .
http://emptywheel.firedoglake.com/2010/09/29/by-october-24-2001-they-decided-they-could-detain-prisoners-as-long-as-the-afghan-war-continued	For example , while proof that "	a detainee was part of	the ' command structure ' of al Qaeda [ ] satisfies the requirement to show that he was ' part of ' al Qaeda , " such a showing is not necessary .
http://ejmas.com/pt/ptart_frank_1002.htm	Although such	an attitude is part of	a normal grief reaction and the individual needs to mourn the loss of such an important part of their life , each martial artist needs to be prepared for this possibility .
http://www.thecreativepenn.com/2012/03/20/branding-author-platform	But do n't forget that your story as	a writer is part of	what engages people .
http://www.vam.ac.uk/users/album/14386	Making	a sampler was part of	a girl 's school education throughout the 18th century and into the early 1800 s .
http://workingmoms.about.com/od/executiveopportunities/a/The-Dos-And-Donts-Of-Mentoring.htm	Of course , socializing and building	a relationship are part of	the task -- so it 's fine to have some chit-chat before getting down to business .
http://forum.culteducation.com/read.php?12,91396,page=15	For some people , experimentation with	a cult is part of	the protean search .
http://www.bosnia.org.uk/bosrep/report_format.cfm?articleid=1075%26reportid=163	' Preparation ' of the public for such	a scenario is part of	a strategy of continuous revelation of affairs aimed at discrediting DOS [ the outgoing governing coalition ] , in order to cause the failure of presidential and parliamentary elections .
http://www.asaecenter.org/Resources/ANowDetail.cfm?ItemNumber=144788	If	an employee is part of	a conversation that becomes profane or disrespectful , he should withdraw from it .
http://www.planetware.com/tourist-attractions-/ponce-pr-pr-p.htm		A parade is part of	the activities as are costume balls and lots and lots of loud music .
http://darwin-online.org.uk/content/contentblock?itemID=A874%26basepage=1%26hitpage=1%26viewtype=text	That line follows mental rather than physical development ; it runs so far counter to the process from which it has sprung that human society in the midst of the cosmos may be compared to an eddy in	a river-it is part of	the main stream , yet with its own swirling current running counter to the immediate direction of the parent stream .
http://www.masseyappraisals.com/ThreeApproachestoValue	The rental income an owner might reasonably expect from	a property is part of	its value .
http://cmusphinx.sourceforge.net/doc/sphinx4/edu/cmu/sphinx/result/package-summary.html		A node is part of	Lattices , representing the theory that a word was spoken over a given period of time .
http://www.cbpp.org/cms/index.cfm?fa=view%26id=2832	Universal coverage thus may hinge on whether	a cap is part of	the legislation .
http://www.banneroftruth.co.uk/pages/articles/article_detail.php?1096	Existing as	a man was part of	his humiliation .
http://mancunianmatters.co.uk/content/041268-out-old-and-old	Giving young designers	a chance is part of	the fabric of the Northern Quarter , whether it 's through music or fashion .
http://www.davemckay.co.uk/philosophy/russell/russell.php?name=the.analysis.of.mind.05	Just as a photographic plate receives a different impression of a cluster of stars when	a telescope is part of	the intervening medium , so a brain receives a different impression when an eye and an optic nerve are part of the intervening medium .
http://www.richardcommission.gov.uk/content/template.asp?ID=/content/evidence/written/podpo/index.asp	At present , the Assembly as	a whole is part of	the Crown ( see section 1 ( 3 ) of the Government of Wales Act ) .
http://www.cafamily.org.uk/get-involved/our-campaigns/other-campaigns-we-like	Contact	a Family is part of	the End Child Poverty coalition .
http://www.bleedingcool.com/2011/12/16/whatever-happened-1998-death-of-superman	There 's the " Time and Time Again " storyline in which a massive explosion causes Superman to absorb temporal energy ; and explosions allow him to access the energy and time travel ( just like	an explosion was part of	the catalyst for the power drain that created sand creature ) .
http://www.forasnagaeilge.org/gleo.asp?ray-ban-store-hours.html	, The tradition of wearing	a veil was part of	most married women .
http://divorcesupport.about.com/od/childrenanddivorce/a/Should-You-Stay-Together-For-The-Children.htm	If	a child is part of	a low conflict family they are not putting any thought into how happy their parents are .
http://blog.9rules.com/2006/02/9rules-150-plus-sites-and-shrinking	One , we cannot control what other networks choose to do or say , and if	a member is part of	a content network that takes actions that may harm our reputation , we 're automatically associated with their actions even though we played no part in them .
http://forum.practicalfishkeeping.co.uk/archive/index.php/t-75282.html	Just because	a species is part of	the same genus does n't mean the behaviour is the same .
http://www.bclaws.ca/EPLibraries/bclaws_new/document/ID/freeside/00_96238_01	9 The title and preamble of	an enactment are part of	it and are intended to assist in explaining its meaning and object .
http://www.nantyglo.com/ltr385.htm	As you know , we in the UK have a National Health Service , [ and ] we as	a community were part of	the reason the Health Service was formed .
http://www.riverbankcomputing.co.uk/static/Docs/dip/glossary.html	tool	A tool is part of	a shell that implements a logically related sub-set of the functionality of an application .
http://plato.stanford.edu/entries/sortals	" , and if	a characteristic is part of	the essence then an object cannot lack that without ceasing to exist .
http://www.statue.com/Information/Statuaries	Thus	a bunny is part of	the Sandicast company logo .
http://www.seriouseats.com/2013/12/the-food-lab-how-to-roast-vegetables.html?ref=box_howto	Let 's face it : raw mushrooms are bland , and having those raw slices added to my salads as	a kid were part of	the reason I grew up really disliking them .
http://filmint.nu/?p=3184	For me being	a filmmaker is part of	a wider cultural dialogue that is going on all around us and contributing to that dialogue - for me the areas I tend to be interested in do touch on politics .
http://www.sheffieldforum.co.uk/archive/index.php/t-78399.html	I 'm not stressed , neither is the other half , perhaps having	a wife is part of	it , had you thought of that ?
http://www.sheffieldforum.co.uk/archive/index.php/t-78399.html	Originally posted by nick 2 perhaps having	a wife is part of	it It is widely reckoned that browsing and shopping for items is more enjoyable for women than either giving , receiving or , heaven forbid , using the items they buy .
http://www.mustrad.org.uk/enth22.htm	When	a singer is part of	a singing community , ' ownership ' of a song will almost always be known to the community as a whole , and there will be social pressure brought to bear on any singer who steps out of line .
http://bondandbeyond.forumotion.com/t1483-roy-hodgson-for-england	what you about Knappers at	a tournament is part of	what I think .
http://security.blogs.cnn.com/2012/08/15/air-force-hypersonic-test-fails/?hpt=hp_t1	QullVideo on May 19 , 2010 Waking up on	a cruise is part of	the exirnpeece because you never know what the view outside your window will be .
http://www.scotcourts.gov.uk/opinions/sut3108.html	It is difficult to see any distinction here where there is an equivalent absolute obligation ( in the events which happened ) which even although it is called	an indemnity is part of	a contract of services .
http://lafoundation.org/research/landscape-performance-series/case-studies/case-study/379	When	a project is part of	a larger regional plan , understanding the the current funding climate can help maximize the portion of the regional plan that can be developed at once .
http://www.libertarian.co.uk/?q=node/709	When Norman French was no longer spoken , it appeared that the Anglo-Norman lords might assimilate fully to Gaelic language and culture ; the process was well under way in 1366 when the Statutes of Kilkenny forbade the Anglo-Normans from speaking Irish and intermarrying with the Gaelic population .6 The adoption of such	a law was part of	an attempt to maintain a pro-English elite in Ireland .
http://legal365.secureclient.co.uk/legal365/index.cfm?event=base%3Aarticle%26node=A76076D76693	In such a situation , evidence would only require to be led regarding whether or not	a workstation was part of	the deal .
http://www.morningadvertiser.co.uk/General-News/New-glassware-please	Drinking	a pint is part of	England 's heritage .
http://frontpage.woodland-trust.org.uk/ancient-tree-forum/atfcare/faq.htm	Decay and the resultant hollowing of	a tree is part of	a re - cycling process releasing important nutrients for the tree or other organisms to re-utilise .
http://sitem.herts.ac.uk/artdes_research/papers/wpades/vol4/tsfull.html	For example , a lawyer in	a firm is part of	the legal and economic system , while attending an opera he is part of the arts system , and as a father he is part of the family system .
http://www.2-in-2-1.co.uk/forums/archive/index.php/t-685.html		A baby is part of	the family , but that wo n't be any good if there is n't the two of you there as well .
http://mutantreviewers.wordpress.com/2010/01/18/mallrats-retro-review	T.S. Quint : The cookie stand is an eatery ,	an eatery is part of	the food court .
http://www.hmrc.gov.uk/manuals/eimanual/EIM13920.htm	Such	a letter is part of	the terms agreed between employee and employer governing the employment .
http://msdn.microsoft.com/en-us/library/ms974547.aspx	The top set with the names that end with	an underscore are part of	SWbemObject and live in wbemd isp.dll. The underscores are used to prevent name collisions with methods and properties defined by a managed resource 's class definition .
http://businesscasestudies.co.uk/kelloggs/using-aims-and-objectives-to-create-a-business-strategy/introduction.html	Managing	a brand is part of	a process called product positioning .
http://daniellasbureau.co.uk/Charmed/SeasonsRewrite/SeasonFour/401.htm	Such	a gift was part of	her family 's legacy .
http://gupress.gallaudet.edu/excerpts/IPSE.html	Regardless of whether	a school is part of	the government , Catholic , or independent systems , it is required to follow the curriculum frameworks of its state or territory .
http://www.bhsproject.co.uk/section9.shtml	Number 100 was occupied by chemists and druggists for over 60 years : Joseph Tubb in 1841 ( he left a PCC will in 1844 ) ; John Gatchell Farrant ( 1845 , 1851 & 1861 ) ; then John Morris , family & dispensing chemist ( 1874 ) ; in 1881	a nurse was part of	his household .
http://plato.stanford.edu/entries/spinoza-modal	The lack of a reason for excluding	an attribute is part of	Spinoza 's reason for including all possible attributes as attributes of God .
http://aleph0.clarku.edu/%7Edjoyce/java/elements/bookVII/bookVII.html	Proposition 5 If	a number is part of	a number , and another is the same part of another , then the sum is also the same part of the sum that the one is of the one .
http://www.indymedia.org.uk/en/2010/03/448179.html?c=on	When his sister challenged the police over the this they said it did not matter , anyone who gives	a statement is part of	the evidence and Jordan would now have to get a social worker to act as an appropriate adult .
http://www.1job.co.uk/jobssearch.php?keywords=Account%20executive%26location=Oxford	What You Do - Make	a difference be part of	the future of marketing .
http://www.onlineclarity.co.uk/friends/archive/index.php/t-12917.html	Horses and weddings : In Buddhist nuptuals	a horse is part of	the ceremony .
http://www.williamcalvin.com/bk7/bk7ch7.htm	Events in which you were	a participant are part of	episodic memories , but things you 've learned more generally are part of semantic memories , just as vocabulary is .
http://www.fredcamper.com/afilmby/0019701.html	' And in the case of Time Regained being	a fragment is part of	its formal originality .
http://www.publications.parliament.uk/pa/cm200607/cmhansrd/cm070719/halltext/70719h0001.htm	Shunning and ignoring	a student is part of	deliberate and calculated discrimination .
http://www.hltmag.co.uk/oct09/sart05.htm	The term ' language-game brings into prominence the fact that the using	a language is part of	an activity or of a " form of life " ( PI : p 23 ) .
http://ce.byu.edu/yp/instructionsApplication.php	Creating	an account is part of	getting a priority number for the first time .
http://extras.denverpost.com/business/biz0603a.htm	The residential requirement would be reduced if	a hotel was part of	any new development .
http://www.nice.org.uk/newsroom/pressreleases/pressreleasearchive/pressreleases2000/2000_043_appeal_decision__beta_interferon.jsp	The facility for consultees to make	an appeal is part of	the Institute 's process for developing its guidance for the NHS .
http://web.mit.edu/gtmarx/www/anon1.html	Students in	a university are part of	a community .
http://archive.scottish.parliament.uk/s3/committees/finance/or-08/fi08-0302.htm	Would such	a body be part of	the office of the SPSO , or are you talking about a separate organisation in each local authority area ?
http://www.encyclo.co.uk/define/steeple	steeple 1 )	A spire is part of	one 2 ) Bell site 3 ) Bell site , often 4 ) Bell tower 5 ) Chapel feature 6 ) Chapel topper 7 ) Church bell spot 8) Church feature 9 ) Church part 10 ) Church spire 11 ) Church topper 12 ) Church tower ...
http://donamajicshow.tumblr.com/archive/2009/6	By " game , " Wittgenstein introduces a technical term that refers to " the countless different kinds of use " that words have in a language ; that " speaking	a language is part of	an activity " ( PI 10 ) .
http://www.okcca.net/online/oujis/oujisrvr.jsp?oc=OUJI-CR%206-39	In several early cases , the court held , with little discussion , that former conviction of	a felony is part of	the substantive evidence that the State is required to demonstrate in order to establish the elements of the crime charged .
http://andrewcarnegie.tripod.com/clpgh/NR-CLPrightsizing.htm	As was donewith all recent library renovations ,	a communityprocess is part of	the planning .
http://chelseanow.com/2011/11/pier-57-certification-process-to-begin-soon	"	An overpass is part of	the EIS as an alternative .
http://www.romancatholicism.co.uk/earlychurchversusmass.html	The bread then would be Jesus ' body in the same sense that	a fingernail is part of	you , and composes your body .
http://hst.mit.edu/node/5573	For MDs and PhDs ,	a hood is part of	the traditional regalia in addition to cap and gown .
http://stromata.tripod.com/id146.htm	If such	a plan is part of	a required or permissive aggregation group , all contributions , including elective deferrals , may be counted toward the minimum contribution requirement .
http://cognoscenti.wbur.org/2013/07/12/slash-careers-amy-gutman	It 's a perspective that makes total sense in the context of the assumptions of the past - that settling on	a career is part of	growing up .
http://cwcs.ysu.edu/about/current-projects/worker-portraits/portraits/heather	She explains that	a core is part of	a printed circuit board .
http://www.online-procedures.co.uk/oldham/contents/further-guidance-on-child-protection/mobile-children-and-families	All reasonable efforts should be made to house children who are subject to a child protection plan or to a child protection enquiry within the local authority area , unless	a move is part of	the child protection plan .
http://www.andrewgough.co.uk/forum/viewtopic.php?f=1%26t=1162%26sid=be1905abf4cee4b00642af7b474f661f%26start=50	Why would	a priest be part of	a confraternity for laymen ?
http://ourfiniteworld.com/2011/04/25/why-fixing-energy-policy-is-so-difficult	Who assumes the risk for	a loss is part of	the system that has multiple possibilities .
http://2012spiritinaction.wordpress.com/tag/messages-from-ann-and-the-angels	You are as much a part of the cosmic dance as	a cell is part of	the body .
http://grazian-archive.com/quantavolution/QuantaHTML/vol_04/lately_tortured_earth_29.htm	And the fear that the Moon will be devoured by	a comet is part of	some legends and modern anthropological reports .
http://users.ox.ac.uk/~rpgsoc/oldsite/netflyer/32/sects.html	More significantly ,	a servant is part of	the master 's household and property , and any assault on the servant is an attack on the master .
http://ichthys.com/mail-Marriage-and-Bible.htm	Marriage and family , if it happens , is not our spiritual purpose even though it is an often necessary part of life - just like having	a job is part of	life .
http://ichthys.com/mail-Baptism-Water-and-SpiritIV.htm	If Jesus accepts me , when I accept him , how can	a baptism be part of	the criteria for membership ?
http://ewweb.com/e-biz/idea-mission	To most , infrastructure like road lighting or a switch on	a wall is part of	the background , and they give it no thought unless it fails .
http://erudit.org/revue/meta/2007/v52/n4/017692ar.html	In translation production networks , the lack of	a voice is part of	the problem and choosing a voice is therefore not an easy option .
http://scholarlykitchen.sspnet.org/2013/10/22/updated-73-things-publishers-do-2013-edition	Defending	a trademark is part of	the deal .
http://prmc.royalnavy.mod.uk/archive/index.php/t-44639.html	The not cutting of their hair and the wearing of	a turban is part of	these teachings .
http://www.holiday-reviews.co.uk/spain/tenerife/los-cristianos/victoria-court-complex.html	The pool area was clean and spacious though ruled with military precision by Norman - no footballs / inflatables in pool , thought the football rule OK but inflatables in	a pool are part of	children 's holiday fun and thought they should be allowed .
http://www.webdesignerdepot.com/2012/10/html5-and-seo	Next and Prev are used when	a document is part of	a series , giving context to the current page .
http://www.thekitchn.com/quick-tip-when-to-use-dried-he-133710	These are celebrations , and the bright , vibrant flavors of fresh herbs in	a dish are part of	what makes the gathering feel special and memorable .
http://www.calstate.edu/app/compass	Give Students	a Compass is part of	the AAC & U 's Liberal Education and America 's Promise ( LEAP ) initiative .
http://www.publications.parliament.uk/pa/cm201012/cmselect/cmhaff/uc1774-i/uc177401.htm	The offending one , in terms of an individual , is so difficult that it might have to be a cohort , because to pay by results in terms of reoffending eight months , 10 months or two years down the line is so difficult that it may be that the cohort within	an area is part of	the payments by results .
http://www.islandpulse.co.uk/b2/capture-britain-in-a-day-for-bbc-tv-8973	Britain In	A Day is part of	the BBC 's Cultural Olympiad and London 2012 Festival programming .
http://www.ondivorce.co.uk/messageboard/mb-index.php?mb_id=1%26subject_id=8576	Going to the Police to repot	an incident is part of	the ' manual ' that some of these girls are given when they board the plane to come to the UK .
http://www.dailymail.co.uk/news/article-2041776/Queen-Elizabeth-Private-thoroughly-modern-monarch.html?ITO=1490	No wonder one of the highlights of the Queen 's year is the Royal Windsor Horse Show , where she can wander around in	a headscarf being part of	a crowd , rather than its object .
http://www.berryhead.org.uk/news_detail.cfm?item=638	It is a 100 - acre National Nature Reserve , holding some nationally rare plant and animal species and as	a result is part of	the European-wide Natura 2000 network ; it is also a Country Park that forms the main recreational area for the nearby town and port of Brixham ( population 16,000 ) .
http://www.politicsforum.co.uk/forum/viewtopic.php?f=108%26t=30243%26sid=67ca8c80a3fbeb499dbb87a2d583c6a9	He claimed that Esperanto ,	a language was part of	a worldwide jewish plot , most of the book and material has been fabricated or drastically exagerrated and presents himself as an unbermensch , a superman .
http://www.philosophy.leeds.ac.uk/GMR/articles/sdese.html	There is a large grey area , in which it makes little sense to ask whether	a word is part of	ordinary language or a technical term .
http://beta.slashdot.org/~neorush	I would classify that reading	a speedometer is part of	learning how to drive .
http://carrotworkers.wordpress.com/the-laws-an-ass	If	an internship is part of	structured educational programme ( a degree course placement , for example ) it is not strictly neccesary for this work to be paid .
http://econlog.econlib.org/archives/2014/04/you_dont_know_t.html	The more similar the countries are and the more autonomy the regions within have , the less important it is what country	a region is part of	( maybe the Scotland referendum refutes this ) .
http://www.bullbearings.co.uk/traders.views.php?gid=2%26id=244	The fact you are	a beginner is part of	the issue .
http://www.ewtn.com/library/Theology/ZINDULG.HTM	Fucek admitted it is not easy to come to an agreement with Protestants , since " they do not recognize the sacraments and	an indulgence is part of	the sacrament of Confession .
http://reviewing.co.uk//outdoor/respctad.htm	When climbing	a mountain is part of	an educational or training programme the basic purpose is usually expressed as ' personal growth ' or ' personal and social development ' .
http://www.hse.gov.uk/enforce/enforcementguide/court/magistrates-courtprocedure.htm	The court may visit the place at which the alleged offence has occurred 9 Such	a viewing is part of	the evidence .
http://www.dartmouth.edu/~matc/MathDrama/reading/Wigner.html	The exploration of the conditions which do , and which do not , influence	a phenomenon is part of	the early experimental exploration of a field .
http://holtz.com/blog/business/negative-media-coverage-can-lead-to-positive-strategic-change/4095	Even when	a communicator is part of	the C-suite , is he providing the kind of media analysis that can drive positive change ?
http://appvoices.org/category/voice/green-house	If	a porch is part of	the plan , carefully consider your building materials .
http://www.utdallas.edu/news/2014/5/22-30241_Family-Friends-Celebrate-Accomplishments-of-Newest_story-wide.html?WT.mc_id=NewsRSS	" I felt like it would be	a challenge being part of	the new generation here at UT Dallas , " Mariano said .
http://www.flipsfilm.com/communities/2-alpharetta	Muffler is a sound-dissipative device or system for attenuating the sound of escaping gases of an internal combustion engine where such	a device is part of	the normal configuration of the equipment .
http://wiki.freepascal.org/Lazarus_Faq	10.3 How do I know if	a Component is part of	the LCL ?
http://wiki.freepascal.org/Lazarus_Faq	How do I know if	a Component is part of	the LCL ?
http://www.dailyrecord.co.uk/news/health/getting-health-screening-now-can-1069849	A consultation with	a gynaecologist is part of	the fee .
http://www.bbfc.co.uk/classification/guidelines/main-issues	The use of frightening elements which might scare or unsettle	an audience is part of	a long tradition of story telling and film making .
http://www.bbfc.co.uk/classification/guidelines/main-issues	Where	an advertisement is part of	a public information campaign or has a charitable purpose , the more restrictive approach set out above will not normally apply .
http://commit-digest.org/issues/2013-01-27	IndexCleaner : Add another removal query Add a query to remove old strigi data where	a res was part of	another resource which had the uri of the form .
http://craigsantosperez.wordpress.com/2009/09/16/contest-ing-race-activist-judges-numbers-trouble/?replytocom=1869	q : when was the last time	a latino was part of	the judging pool at the laughlin ?
http://www.growthbusiness.co.uk/email/the-entrepreneur/business-leaders/261966/george-coelho-the-golden-touch.thtml	' Everyone has to start somewhere and making mistakes and falling over every once in	a while is part of	that learning process .
http://skepticalscience.com/2012-SkS-News-Bulletin-1_Hurricane-Sandy.html	The Sandy " event " as	a whole was part of	the pattern .
http://www.murrayfield-dafscc.co.uk/mdcc_news_archive_2004.htm	A bit of rather late breaking news ...	an ex-Muffer was part of	the controversial pre-match entertainment at the recent Murrayfield Scotland - England match .
http://www.ombudsman.org.uk/improving-public-service/reports-and-consultations/reports/parliamentary/breach-of-confidence/5	Where	an applicant is part of	a couple , the couple must make a joint claim .
http://arcweb.sos.state.or.us/pages/rules/oars_800/oar_839/839_009.html	Parental leave taken to effectuate adoption or foster placement of	a child is part of	the total amount of parental leave available to the employee , but need not be taken in one , uninterrupted period with any remaining parental leave taken after the actual placement of the child .
http://www.dooyoo.co.uk/internet-sites/fool-com/433762	Any other words underlined in	a post are part of	a new advertising scheme based on finance-related keywords ( stock , IS A , bank , loan , account and so on ) .
http://it.slashdot.org/story/11/07/27/1720248/lawsuit-against-sony-highlights-cyber-insurance-shortcomings	I have an opinion on why things are the way they are , and as I specified in my post , not having	a choice is part of	what is killing us , along with government underpaying on medicare which passes on the cost for medicare covered individuals on to the rest of us , as well as not going after tort reform , which forces doctors to bump their rates up $ 25 dollars an hour .
http://jimsuldog.blogpot.com/Documents/Spiritual_Warfare/Ephisians_Chapter_6.htm		A breastplate is part of	our armor .
http://www.sheffieldforum.co.uk/archive/index.php/t-189307.html	When	an individual is part of	a group , club , religion , community , business or country , and they benefit from the association , nobody complains .
http://www.sheffieldforum.co.uk/archive/index.php/t-189307.html	When	an individual is part of	a group , club , religion , community , business or country , then they have to accept not only the highs but also the lows , not only the pro 's but also the cons , not only the profits but also the loses , not only the kudos but also the critism .
http://www.da-group.co.uk/index.php?option=com_content%26view=article%26id=29%3Asales%26catid=2%3Amarketing-lectures%26Itemid=3	In cases when securing	an order is part of	a team effort it is then difficult to measure the input of an individual salesperson to the negotiating process and in such cases a shared commission or a bonus might be more appropriate .
http://hcibib.org/tcuid/chap-6.html	An object 's response to	a message is part of	the behavior that the object inherits or can override .
http://greenspun.com/bboard/q-and-a-fetch-msg.tcl?msg_id=001LA1	( hi hi hi ) [ For the sports challenged , water polo is the only sport that I know of where near drowning	an opponent is part of	the offense .
http://orthodoxengland.org.uk/v01i1.htm	Indeed such	an approach is part of	the very theology of the Orthodox Church and relates to Her teachings on the Incarnation and the Holy Spirit .
http://www.poliosurvivorsnetwork.org.uk/archive/lincolnshire/archive/nbit199908.html	Winning	a medal is part of	it but I just love to jump in my chair and have fun .
http://bbs.chrismoore.com/viewtopic.php?t=17934%26view=next%26sid=a09c514a097cdc262453598e17ef854b	Of course , I often think that being	a writer is part of	one 's nature ( if they are a writer ) .
http://www.berkeley.edu/news/media/releases/2009/05/22_convo.shtml	Making	a statement is part of	every graduate 's dream ; these grads let their caps convey the message as they posed for a photo op at the Greek Theatre .
http://www.leagueofreason.co.uk/viewtopic.php?f=11%26t=4497%26p=64502%26sid=5f26c4896cc666bb34f6f8f915c6e681	And trying to use the name communist to﻿ argue that they were truly communist only shows that one knows as much about political science , as one that would argue that	a groundhog is part of	the porcine family knows about biology .
